column1,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode
6738,27,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6739,44,29,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.5,0.517241379,0
6740,25,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6741,68,17,0,1,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6742,116,18,1,2,13,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.189655172,0,0
6743,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.1640625,0,0
6744,29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6745,30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6746,35,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6747,42,33,0,1,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.095238095,0.121212121,0
6748,44,22,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.090909091,0,0
6749,23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6750,85,15,0,2,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.105882353,0,0
6751,93,14,1,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0.204301075,0,0
6752,45,15,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.022222222,0,0
6753,16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6754,34,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.117647059,0,0
6755,48,27,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.041666667,0.037037037,0
6756,45,15,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,1,0,0,0,0.044444444,0,0
6757,55,24,0,2,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,1,0.036363636,0,0
6758,302,26,1,5,1,0,1,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.42384106,0.307692308,0
6759,44,21,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6760,25,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6761,32,23,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6762,56,38,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.107142857,0.157894737,0
6763,37,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6764,126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.119047619,0,0
6765,28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6766,52,16,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6767,115,19,1,3,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.147826087,0,0
6768,75,25,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.08,0,0
6769,49,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6770,45,15,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6771,85,10,1,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.176470588,0,0
6772,138,13,1,2,1,0,1,6,0,7,0,0,0,3,0,1,0,6,0,0,0,0,0,0,1,0.326086957,0,0
6773,33,11,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6774,36,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6775,21,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.19047619,0.307692308,0
6776,61,44,0,5,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6777,96,17,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.09375,0,0
6778,167,31,0,3,1,0,1,2,0,3,4,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0.011976048,0.064516129,0
6779,76,12,0,1,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.078947368,0,0
6780,57,14,0,2,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6781,19,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6782,125,38,0,2,1,0,1,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6783,66,13,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.060606061,0,0
6784,52,35,0,2,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6785,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6786,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6787,38,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6788,30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6789,62,21,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.129032258,0,0
6790,26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6791,938,56,1,3,0,0,1,1,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.723880597,0,0
6792,83,22,1,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.228915663,0,0
6793,39,13,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6794,112,18,0,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6795,43,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.023255814,0,0
6796,52,44,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6797,29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6798,71,45,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.225352113,0.177777778,0
6799,60,26,0,2,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6800,59,19,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6801,121,17,0,3,1,0,1,6,0,7,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.115702479,0,0
6802,27,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6803,41,10,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.024390244,0,0
6804,38,14,1,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.263157895,0.428571429,0
6805,129,15,1,2,2,0,1,2,0,3,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.217054264,0,0
6806,37,20,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6807,79,19,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6808,58,31,1,4,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0.206896552,0.322580645,0
6809,47,7,0,1,1,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.063829787,0.142857143,0
6811,52,17,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6812,48,17,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6813,55,39,1,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.272727273,0.384615385,0
6814,55,18,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6815,33,17,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6816,74,15,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6817,41,16,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6818,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6819,27,20,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6820,334,13,1,10,2,0,1,3,0,4,1,0,3,10,0,1,0,3,0,0,1,1,0,0,1,0.245508982,0,0
6821,37,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6822,109,17,0,2,10,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.073394495,0,0
6823,33,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6824,26,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.038461538,0,0
6825,96,7,0,2,1,0,1,1,0,2,1,0,5,3,0,1,0,0,0,0,0,1,0,1,0,0.083333333,0,0
6826,60,16,0,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6827,62,10,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.258064516,0,0
6828,78,17,0,3,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6829,39,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.076923077,0.096774194,0
6830,52,9,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.057692308,0.333333333,0
6831,80,34,0,3,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6832,29,16,0,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6833,44,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.068181818,0.115384615,0
6834,32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6835,113,15,0,2,1,0,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.061946903,0,0
6836,100,25,0,3,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.01,0,0
6837,32,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.15625,0.2,0
6838,44,29,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.045454545,0.068965517,0
6839,52,13,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.019230769,0.076923077,0
6840,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6841,65,17,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6842,49,13,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6843,49,12,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.020408163,0,0
6844,132,16,0,3,3,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.068181818,0,0
6845,32,15,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.03125,0.066666667,0
6846,19,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6847,54,21,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6848,59,31,0,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6849,82,18,0,2,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6850,64,16,0,2,0,0,0,0,0,1,1,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6851,155,39,0,5,2,0,1,0,0,1,0,0,2,3,0,1,0,0,0,2,0,0,0,0,1,0.15483871,0.153846154,0
6852,51,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6853,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6854,43,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6855,23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6856,83,23,1,1,2,0,1,3,0,4,0,0,0,5,0,1,0,3,0,0,0,0,0,0,0,0.228915663,0,0
6857,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6858,64,13,0,1,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.03125,0,0
6859,33,25,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.03030303,0.04,0
6860,56,20,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.053571429,0,0
6861,87,51,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6862,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6863,107,16,0,2,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6864,30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6865,148,17,0,5,1,0,0,0,0,0,2,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0.047297297,0.117647059,0
6866,36,23,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.027777778,0,0
6867,69,25,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6868,100,16,0,3,1,0,1,0,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.07,0,0
6869,39,14,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6870,56,20,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.107142857,0,0
6871,53,17,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6872,50,13,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.02,0,0
6873,49,27,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.081632653,0.148148148,0
6874,26,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.038461538,0,0
6875,30,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.033333333,0.066666667,0
6876,111,29,0,2,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6877,21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6878,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6879,60,12,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.366666667,0.333333333,0
6880,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6881,98,26,1,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.244897959,0,0
6882,33,8,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6883,99,12,0,1,2,0,0,0,0,0,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.050505051,0,0
6884,29,9,0,1,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6885,50,28,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6886,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6887,20,7,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6888,56,26,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.053571429,0,0
6889,28,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6890,75,25,0,4,0,1,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.026666667,0,0
6892,69,16,0,4,0,0,1,0,0,1,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.014492754,0,0
6893,41,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6894,40,21,0,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6895,127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.141732283,0,0
6896,18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6897,32,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.03125,0.04,0
6898,54,15,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6899,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.088235294,0.115384615,0
6900,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6901,39,31,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.076923077,0.096774194,0
6902,22,14,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6903,50,24,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6904,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6905,126,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.222222222,0,0
6906,53,17,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.188679245,0,0
6907,76,10,1,1,0,0,1,0,0,1,0,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0.289473684,0,0
6908,65,16,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.092307692,0,0
6909,55,15,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.327272727,0,0
6910,53,20,0,3,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6911,37,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6912,38,31,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6913,57,21,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6914,66,18,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6915,37,6,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.027027027,0,0
6916,138,17,0,2,0,0,1,2,0,3,1,0,0,5,0,1,0,4,0,0,0,0,0,0,1,0.028985507,0,0
6917,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6918,118,42,1,4,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.203389831,0,0
6919,57,38,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.157894737,0.157894737,0
6920,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6921,131,15,1,3,1,0,1,1,0,2,0,0,4,4,0,1,0,1,0,1,0,0,0,0,1,0.213740458,0,0
6922,58,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6923,33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6924,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6925,21,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6926,132,29,0,5,1,0,0,0,0,0,0,0,7,5,0,1,0,0,0,7,1,0,0,0,1,0.166666667,0,0
6927,49,24,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6928,34,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6929,38,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6930,78,17,0,3,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.038461538,0,0
6931,68,15,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6932,45,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6933,23,14,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6934,58,24,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6936,37,29,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6937,51,14,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6938,39,17,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6939,25,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.04,0.066666667,0
6941,49,13,0,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.020408163,0,0
6942,253,15,1,3,4,0,1,2,0,3,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.316205534,0,0
6943,61,20,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.049180328,0.15,0
6944,82,12,0,2,7,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6945,80,16,0,2,2,0,1,2,0,3,0,0,5,4,0,1,0,0,0,0,0,0,0,0,1,0.0875,0,0
6946,55,25,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6947,129,25,0,2,1,0,1,0,0,1,5,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.054263566,0.16,0
6948,39,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6949,56,19,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,0,0,1,0.035714286,0,0
6950,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.1796875,0,0
6951,54,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6952,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6953,27,9,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.296296296,0,0
6954,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6955,21,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6956,50,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6957,117,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.205128205,0,0
6958,90,15,0,2,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.066666667,0,0
6959,48,7,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.083333333,0.142857143,0
6960,48,27,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6961,22,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.136363636,0,0
6962,56,32,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.017857143,0.03125,0
6963,90,17,0,2,0,0,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.055555556,0,0
6964,213,15,1,4,6,1,0,3,0,2,0,0,0,3,0,1,0,12,0,0,0,0,0,0,1,0.291079812,0,0
6965,31,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6966,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
