,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
5604,33,20,0,2,2,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,1,1,6,6,1,2.8,3.25,1,0,1,0,0,0,0,72,0.75,0.25,0,0,0,0,0,0.055555556,0,0,100,0,100,0,0,0,0,62.5,0,0,0,1,0,0,1047,5161,0,0,0,8
5605,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,69,3219,1217415,0,0,3
5606,27,19,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,5,5,0,10,10,0,7.5,7.5,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,0,-1,0,0,1,0
5607,26,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,3,6,6,3,4,4.5,3,0,0,0,0,0,0,143,0.93006993,0.06993007,0,2,0,0.2,0,0.4,0,1,76.92307692,0,92.30769231,7.692307692,0,0,0,75,0,0,0,0,0,0,823,4655,8191,0,0,6
5608,65,19,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.061538462,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,3,15,3,15,15,15,6.857142857,15,5.5,1,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,53,1407,0,0,1,0
5609,23,15,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,184,0.375,0.625,0,1,0,0.104347826,0,0.486956522,0,1,21.05263158,0,51.42857143,48.57142857,0,0,0,22.22222222,0,0,0,0,0,0,445,3208,16692,0,0,5
5610,39,30,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,3,3,0,12,12,0,8.333333333,8.333333333,0,0,0,0,0,0,2,127,0.590551181,0.409448819,0,0,0,0.057692308,0,0.846153846,0,0,100,0,93.02325581,6.976744186,0,0,0,0,0,0,0,1,1,0,8,723,0,0,0,0
5611,31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.064516129,0.086956522,0,0,0,0,0,2,0,0,0,0,0,0,2,0,9,9,0,10,10,0,9.5,9.5,0,0,0,0,0,0,0,6,0,1,0,1,0,1.166666667,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,281,7412,1561104,0,1,2
5612,53,12,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.037735849,0.083333333,0,0,0,0,0,2,0,0,0,0,0,0,6,3,1,9,1,14,9,14,6.333333333,9,5.8,0,0,0,0,1,0,7,0.142857143,0.857142857,0,1,0,0.666666667,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0
5613,51,18,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,2,3,12,3,12,12,10,6.8,12,5.5,0,0,0,0,0,0,130,0.884615385,0.115384615,0,1,0,0.133333333,0,0,0,1,95.65217391,0,75,25,0,0,0,21.42857143,0,0,0,1,1,0,670,-1,8902890,0,1,4
5614,60,33,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.1,0,0,0,0,0,0,3,0,0,0,0,1,0,7,2,2,8,2,21,21,4,6.285714286,14.5,3,0,1,0,0,0,0,50,0.12,0.88,0,3,0,0.045454545,0,0,0,1,0,0,0,100,0,0,0,20,0,0,0,1,0,0,38,5440,0,0,1,2
5615,20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,56,0.857142857,0.142857143,0,1,0,0,0,0,0,1,75,0,0,100,0,0,0,0,0,0,0,0,0,0,277,1548,0,0,0,2
5616,69,20,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8,3,3,3,4,12,12,10,6.375,7.5,6,2,0,0,0,0,0,80,0.975,0.025,0,0,0,0,0,0,0,0,94.44444444,0,100,0,0,0,0,87.5,0,0,0,1,1,0,336,395,0,0,1,0
5617,36,13,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.277777778,0.769230769,0,0,1,1,1,3,0,0,0,0,0,0,10,2,2,2,2,11,3,11,3.4,2.5,4,0,0,0,0,0,2,70,0.985714286,0.014285714,0,0,0,0,0,0,0,0,80,0,100,0,0,0,0,100,0,0,0,1,0,1,0,-1,0,1,0,0
5618,81,27,0,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.024691358,0,0,0,0,0,0,1,0,0,0,0,1,0,8,3,2,23,2,23,23,9,7.75,23,5.571428571,0,0,0,0,0,0,95,0.221052632,0.778947368,0,1,0,0.432432432,0,0.067567568,0,1,56.25,0,0,100,0,0,1,50,0,0,0,1,1,0,60,2496,408088,0,1,4
5619,86,20,1,2,0,0,0,0,0,0,7,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.081395349,0,0,0,0,0,0,2,0,0,0,0,0,0,11,4,2,3,2,12,12,11,5.818181818,7.5,5.444444444,0,0,0,0,0,0,352,0.911931818,0.088068182,0,0,0,0.064516129,0,0.290322581,0,1,0,0,96,4,0,0,0,100,0,0,0,1,1,0,201,4547,147,0,0,7
5620,44,12,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.090909091,0,0,0,0,0,0,2,1,0,0,0,0,0,6,3,3,3,3,8,4,8,4.5,3.5,5,0,0,0,0,0,0,130,0.784615385,0.215384615,0,1,0,0.035714286,0,0.035714286,0,1,85,0,11.11111111,88.88888889,0,0,0,85,0,0,0,1,0,0,467,6245,10830,0,0,5
5621,127,21,0,2,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,12,3,3,3,3,13,13,12,8.666666667,8,8.8,0,0,0,0,0,0,173,0.838150289,0.161849711,0,0,0,0.178571429,0,0.142857143,0,0,75,0,22.22222222,77.77777778,0,0,0,10.52631579,0,0,0,1,1,0,1204,5735,8972,0,0,6
5622,91,15,0,3,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.032967033,0,0,0,0,0,0,3,0,0,1,0,0,0,15,4,1,3,1,16,7,16,4.333333333,5,4.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3437,9346,104142,0,1,4
5623,71,44,0,5,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,10,2,1,1,3,9,7,9,5.1,4.857142857,5.666666667,2,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,228,5616,0,0,1,5
5624,104,28,1,4,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.230769231,0,0,0,0,0,0,3,1,0,0,0,0,0,9,4,3,3,3,32,7,32,9.444444444,5.25,12.8,0,0,0,0,0,0,31,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,80,1015,1196152,0,1,2
5625,199,10,0,3,5,0,1,1,0,0,0,0,0,10,0,1,0,1,0,1,0,0,0,0,1,0.100502513,0,0,0,0,0,0,3,1,1,0,0,0,0,15,2,2,3,2,100,3,100,11.26666667,3,11.85714286,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,0,1,0
5626,154,31,1,4,0,0,0,0,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.175324675,0.322580645,0,0,0,0,0,3,0,0,1,0,0,0,11,13,1,1,1,38,14,38,12,6,15.42857143,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,228,5616,0,0,1,5
5627,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,1704,0.990610329,0.009389671,0,2,0,0.0625,0,0,1,1,20,0,100,0,0,0,0,99.62216625,0,0,0,0,1,0,122,4626,674594,0,0,4
5628,43,35,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,5,1,3,3,0,8,8,0,5.6,5.6,0,0,1,0,0,0,0,20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6382,0,0,1,3
5629,80,16,0,3,0,0,0,0,0,0,3,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0.0125,0,0,0,0,0,0,3,0,1,0,0,0,0,12,7,2,3,2,12,8,12,4.75,5.5,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,184,8583,274168,0,1,4
5630,88,21,0,3,1,0,0,0,0,0,8,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,3,3,7,3,9,9,6,4.769230769,8,4.181818182,0,0,0,0,0,0,221,0.674208145,0.325791855,0,0,0,0.097222222,0,0.013888889,0,0,100,0,100,0,0,0,0,13.25301205,0,0,0,0,1,0,599,6340,293,0,0,5
5631,51,25,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.117647059,0.24,0,0,0,0,0,3,0,0,0,0,1,0,5,3,3,3,6,12,12,11,7.4,6.666666667,8.5,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,2696,7530,23288,0,1,4
5632,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.041666667,0.0625,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,418,2139,2715,0,0,4
5633,58,16,0,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.034482759,0,0,0,1,0,0,3,0,0,0,0,0,0,7,3,2,12,2,12,12,9,5.857142857,12,4.833333333,1,0,0,0,0,0,155,0.941935484,0.058064516,0,0,0,0.444444444,0,0.222222222,0,1,95.91836735,0,100,0,0,0,0,60,0,0,0,1,1,0,148,3140,0,0,1,3
5634,88,20,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,6,4,5,16,5,18,16,18,11.83333333,16,11,0,0,0,0,0,0,23,0.565217391,0.434782609,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,1,1,0,787,4326,214323,0,1,3
5635,51,33,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.058823529,0.090909091,0,0,0,0,0,3,1,0,1,0,0,0,7,2,1,1,2,10,10,7,4.857142857,5,4.5,2,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,228,5615,0,0,1,5
5636,36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,14,14,0,11,11,0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
5637,64,21,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,7,1,3,6,3,10,10,10,6.571428571,8,6,1,1,0,0,0,0,127,0.905511811,0.094488189,0,1,0,0.083333333,0,0,0,1,70,0,100,0,0,0,0,62.5,0,0,0,1,1,0,2975,8347,1,0,1,10
5638,56,19,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,6,3,3,3,5,12,12,8,6.666666667,7.5,6.25,0,0,0,0,0,0,52,0.865384615,0.134615385,0,0,0,0,0,0,0,0,90.90909091,0,66.66666667,33.33333333,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,1,4
5639,30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,175,0.617142857,0.382857143,0,0,0,0.059701493,0,0,0,1,60,0,5.263157895,94.73684211,0,0,0,0,0,0,0,1,0,0,1269,2383,0,0,0,2
5640,71,21,0,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.056338028,0,0,0,0,0,0,2,1,0,0,0,1,0,8,5,2,3,2,13,13,10,6.5,8,6,0,0,0,0,0,0,121,0.652892562,0.347107438,0,0,0,0.071428571,0,0.023809524,0,0,70,0,62.68656716,37.31343284,0,0,0,78.125,0,0,0,1,0,0,760,4352,10826,0,0,5
5641,43,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.093023256,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,4,4,5,12,12,8,7.25,8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1339,2314,0,0,1,0
5642,81,31,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,4,4,4,22,22,11,9,13,7.4,0,0,0,0,0,0,80,0.375,0.625,0,7,0,0.02,0,0.06,1,1,44.11764706,0,36.84210526,63.15789474,0,0,0,80,0,0,0,1,1,0,182,4567,372555,0,0,3
5643,45,36,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.044444444,0.055555556,0,0,0,0,0,3,1,0,0,0,0,0,4,3,3,3,0,15,15,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,279,86,0,0,1,0
5644,95,15,1,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.105263158,0,0,0,0,0,0,3,0,0,1,0,0,0,11,7,1,3,1,19,7,19,6.636363636,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3433,9350,105518,0,0,4
5645,54,37,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.111111111,0.162162162,0,0,0,0,0,3,0,0,1,0,0,0,8,1,1,1,4,7,7,4,4.5,4.666666667,4,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.294117647,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,218,5626,0,0,1,5
5646,48,22,0,3,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,2,3,2,14,14,5,5.333333333,8.5,3.75,0,0,0,0,0,0,105,0.952380952,0.047619048,0,0,0,0,0,0,0,0,66.66666667,0,93.10344828,6.896551724,0,0,0,90,0,0,0,1,1,0,1102,6567,12233,0,0,4
5647,50,15,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,1,2,11,2,11,11,6,5.5,11,4.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,68,3220,0,0,1,1
5648,58,16,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,2,2,2,9,9,8,4.875,5.5,4.666666667,0,1,0,0,0,0,227,0.911894273,0.088105727,0,0,0,0.25,0,0.05,0,0,100,0,100,0,0,0,0,68.25396825,0,0,0,0,0,0,902,7133,12,0,0,7
5649,98,16,1,3,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.071428571,0,0,0,0,0,0,3,0,1,0,0,1,0,11,3,3,3,3,12,8,12,7,5.5,7.333333333,0,0,0,0,0,0,137,0.751824818,0.248175182,0,3,0,0.323529412,0,0.058823529,0,1,54.54545455,0,61.29032258,38.70967742,0,0,0,45,0,0,0,1,0,0,302,2255,2371046,0,0,4
5650,73,28,0,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.082191781,0,0,0,0,0,0,3,0,0,0,0,0,0,10,1,2,5,2,9,9,9,5.2,7.333333333,4.285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,590,7445,381,0,1,8
5651,50,28,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,4,0,3,8,3,15,15,9,8.75,11.5,6,0,0,0,0,0,0,4,0.75,0.25,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,363,1,9657236,0,0,0
5652,79,31,0,3,3,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,9,1,1,24,1,24,24,7,6.111111111,24,3.875,2,0,0,0,0,0,12,0.666666667,0.333333333,0,1,0,0.25,0,0.75,0,1,75,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,968888,0,0,4
5653,221,13,0,6,1,0,0,0,0,0,0,0,18,6,0,1,0,0,0,18,1,0,0,0,1,0.208144796,0,0,0,0,0,0,3,0,0,0,0,2,0,28,5,1,3,1,15,5,15,6.5,4,6.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,347,7323,3927593,0,1,4
5654,47,7,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,3,4,3,7,4,7,4.428571429,4,4.5,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,99,-1,0,0,1,0
5655,86,14,1,1,12,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.081395349,0,0,0,0,0,0,1,0,0,0,0,2,0,15,1,2,10,2,10,10,8,4.066666667,10,3.642857143,0,0,0,0,0,0,175,0.708571429,0.291428571,0,0,0,0.196078431,0,0.156862745,0,1,72.30769231,0,80,20,0,0,0,16.66666667,0,0,0,1,0,0,45,5798,1515,0,1,7
5656,50,41,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1,0.12195122,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,5,0,13,13,0,7.75,7.75,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,683,0,0,1,0
5657,36,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,5,0,1,3,1,7,7,7,4.4,4.666666667,4,1,0,0,0,0,0,31,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,355,-1,0,0,1,0
5658,20,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,8,8,0,8,8,0,8,8,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,359,5,0,0,1,0
5659,115,26,0,3,2,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.026086957,0,0,0,0,0,0,3,1,0,0,0,1,0,13,3,3,3,3,10,9,10,7.076923077,6.666666667,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,330,4417,7639347,0,0,3
5660,51,18,0,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.019607843,0,0,0,1,0,0,3,0,0,0,0,2,0,7,3,1,3,1,11,11,7,5,7,4.2,1,0,0,0,0,0,61,0.737704918,0.262295082,0,0,0,0,0,0,0,0,63.63636364,0,0,0,0,0,0,61.29032258,0,0,0,1,1,1,0,-1,1068316,0,1,4
5661,43,21,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,6,3,1,3,1,14,14,5,4.5,8.5,2.5,2,0,0,0,0,0,20,0.95,0.05,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,93.75,0,0,0,1,1,0,1091,-1,0,0,1,0
5662,42,34,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.023809524,0.029411765,0,0,0,0,0,2,0,0,0,0,1,0,4,1,6,6,0,8,8,0,6.75,6.75,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,287,808,0,0,1,2
5663,100,25,0,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,4,7,4,13,13,10,7.090909091,10,6.444444444,0,1,0,0,0,0,118,0.652542373,0.347457627,0,2,0,0.170731707,0,0,0,1,18.18181818,0,10,90,0,0,0,65.78947368,0,0,0,1,1,0,325,4057,98,0,0,5
5664,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,91,0.813186813,0.186813187,0,2,0,0.117647059,0,0.117647059,0,1,30,0,50,50,0,0,0,66.66666667,0,0,0,1,1,0,259,-1,3244226,0,0,2
5666,33,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.121212121,0.142857143,0,0,0,0,0,2,0,0,0,0,2,0,3,1,3,3,10,10,5,10,6,4,10,0,0,0,0,1,0,38,0.578947368,0.421052632,0,0,0,0,0,0.125,0,1,50,0,100,0,0,0,0,100,0,0,0,1,0,0,2430,1953,4365,0,1,3
5667,42,15,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,3,8,3,8,8,7,6.25,8,5.666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,267,5941,0,0,1,0
5668,109,21,0,2,9,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.055045872,0,0,0,0,0,0,2,0,0,0,0,0,0,16,3,2,6,2,12,10,12,5.125,8,4.714285714,0,1,0,0,0,0,656,0.964939024,0.035060976,0,1,0,0,0,0.173913043,0,1,70,0,75,25,0,0,0,33.33333333,0,0,0,1,1,0,2973,8348,1,0,0,10
5669,72,35,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,3,3,12,3,18,18,9,9.166666667,15,6.25,2,0,0,0,0,0,588,0.969387755,0.030612245,0,0,0,0.111111111,0,0.055555556,0,1,60,0,98.33333333,1.666666667,0,0,0,96.91780822,0,0,0,1,1,0,96,7938,0,0,1,2
5670,72,38,0,4,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,9,4,3,3,3,16,16,6,5.888888889,7.75,4.4,0,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.142857143,0,0,0,1,81.81818182,0,100,0,0,0,0,0,0,0,0,1,1,0,351,5858,0,0,1,0
5671,105,31,0,3,5,0,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,0,3,1,0,0,0,1,0,13,2,2,3,2,15,15,9,6.384615385,8.666666667,5.7,1,1,0,0,0,0,32,0.1875,0.8125,0,3,0,0,0,0,0,1,33.33333333,0,0,0,0,0,0,0,0,0,0,1,0,0,37,5442,0,0,1,2
