column1,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
7114,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,952,7083,17964,0,1,3
7115,0.75,0.25,0,1,0,0,0,0,0,1,80,0,0,0,0,0,0,100,0,0,0,0,0,0,194,535,0,0,1,3
7116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,-1,81531,0,0,4
7117,0.761904762,0.238095238,0,0,0,0.5,0,0,0,0,0,0,100,0,0,0,0,50,0,0,0,0,1,0,734,8396,1194,0,0,6
7118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1955,6811,1500702,0,1,5
7119,0.894736842,0.105263158,0,0,0,0,0,0,0,0,100,0,33.33333333,66.66666667,0,0,0,0,0,0,0,1,1,0,133,232,0,0,1,0
7120,0.581196581,0.418803419,0,0,0,0.081632653,0,0.06122449,0,1,85,0,2.702702703,97.2972973,0,0,0,78.37837838,0,0,0,1,1,0,167,2024,0,0,0,2
7121,0.897260274,0.102739726,0,0,0,0.133333333,0,0.133333333,0,0,94.44444444,0,100,0,0,0,0,12.5,0,0,0,1,1,0,508,3875,884585,0,0,4
7122,0.426573427,0.573426573,0,0,0,0.012195122,0,0,0,1,40,0,100,0,0,0,0,16.66666667,0,0,0,1,1,0,425,5784,51109,0,0,5
7123,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974,8348,1,0,0,10
7124,0.736738703,0.263261297,0,4,0,0.007462687,0,0,0,1,0,0,1.515151515,98.48484848,0,0,0,50,0,0,0,0,0,0,1261,8965,70,0,0,8
7125,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,3228,0,0,1,2
7126,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,3
7127,0.672413793,0.327586207,0,0,0,0.210526316,0,0.087719298,0,0,94.73684211,0,0,100,0,0,0,14.0625,0,0,0,1,1,1,0,-1,946388,0,0,4
7128,0.833333333,0.166666667,0,0,0,0,0,1,0,1,90,0,100,0,0,0,0,0,0,0,0,1,1,0,6,360,8262494,0,1,0
7129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,658,12127,1005,0,0,7
7130,0.899328859,0.100671141,0,0,0,0.2,0,0.133333333,0,0,90.19607843,0,66.66666667,33.33333333,0,0,0,47.05882353,0,0,0,0,0,0,352,8048,1586,0,0,5
7131,0.818181818,0.181818182,0,5,0,0.4875,0,0.075,0,1,7.692307692,0,0,100,0,0,0,59,0,0,0,1,0,0,3470,7121,33109,0,1,4
7132,0.476190476,0.523809524,0,3,0,0,0,0,0,1,54.54545455,0,0,0,0,0,0,0,0,0,0,1,0,0,83,2838,0,0,1,2
7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,741,9120,24073,0,0,5
7134,0.913907285,0.086092715,0,1,0,0.576923077,0,0,1,1,77.77777778,0,100,0,0,0,0,68.75,0,0,0,1,1,0,79,7226,52982,0,0,5
7135,0.483870968,0.516129032,0,0,0,0.375,0,0.625,0,1,66.66666667,0,100,0,0,0,0,0,0,0,0,1,1,0,540,-1,0,0,1,0
7136,0.753333333,0.246666667,0,0,0,0.378378378,0,0.567567568,0,1,5.882352941,0,50,50,0,0,0,44.44444444,0,0,0,1,1,0,2050,8075,14837,0,0,5
7138,0.736842105,0.263157895,0,0,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,100,0,0,0,1,1,0,382,8018,0,0,1,4
7139,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,1358,7408,28769,0,0,5
7141,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5828815,0,1,0
7142,0.846153846,0.153846154,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,100,0,0,0,1,0,0,1048,5160,0,0,0,8
7143,0.879432624,0.120567376,0,0,0,0.117647059,0,0.176470588,0,1,50,0,50,50,0,0,0,0,0,0,0,1,0,0,120,1340,1624160,0,0,2
7144,0.966244726,0.033755274,0,0,0,0.25,0,0.125,1,0,100,0,100,0,0,0,0,36.36363636,0,0,0,0,0,0,220,4527,0,0,0,4
7145,0.826086957,0.173913043,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66.66666667,0,0,0,1,1,0,46,3242,0,0,1,2
7146,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,468,1723,0,0,1,2
7147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,393662,0,1,2
7148,0.916666667,0.083333333,0,0,0,0.25,0,0,0,0,92.30769231,0,100,0,0,0,0,25,0,0,0,1,0,0,246,5232,9478551,0,0,7
7149,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,70,6810,0,0,1,0
7150,0.513513514,0.486486486,0,1,0,0,0,0,0,1,80,0,100,0,0,0,0,6.25,0,0,0,1,0,0,1047,5161,830227,0,0,8
7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134,3154,37405,0,1,7
7152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,589,7446,383,0,1,8
7153,0.763636364,0.236363636,0,3,0,0.038461538,0,0.230769231,0,1,30.76923077,0,0,0,0,0,0,41.17647059,0,0,0,0,1,0,517,7519,10681,0,0,5
7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,2837,0,0,1,2
7155,0.662251656,0.337748344,0,5,0,0.470588235,0,0.156862745,0,1,7.692307692,0,0,100,0,0,0,57.89473684,0,0,0,1,0,0,3470,7122,33428,0,1,4
7156,0.769230769,0.230769231,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,1,0
7157,0.472727273,0.527272727,0,0,0,0.137931034,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,1,0,204,5640,2,0,0,10
7158,0.985915493,0.014084507,0,0,0,0,0,0,0,0,93.33333333,0,100,0,0,0,0,100,0,0,0,0,0,1,0,552,3672187,0,1,0
7159,0.808510638,0.191489362,0,2,0,0.037037037,0,0.074074074,0,1,14.28571429,0,50,50,0,0,0,82.92682927,0,0,0,1,1,0,3275,1838,1440134,0,0,4
7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,454,0,0,1,0
7161,0.848484848,0.151515152,0,0,0,0.2,0,0,0,0,42.85714286,0,100,0,0,0,0,0,0,0,0,1,1,0,216,-1,510056,0,0,4
7163,0.943661972,0.056338028,0,0,0,0.125,0,0,0,0,87.5,0,97.22222222,2.777777778,0,0,0,60,0,0,0,0,0,0,51,7223,405472,0,0,2
7164,0.825396825,0.174603175,0,3,0,0,0,0,0,1,86.95652174,0,91.66666667,8.333333333,0,0,0,50,0,0,0,1,1,0,311,7724,6808988,0,0,3
7165,0.037037037,0.962962963,0,4,0,0.307692308,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,1,0,70,296,0,0,0,0
7166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2429,1953,4365,0,1,3
7167,0.533898305,0.466101695,0,3,0,0.272727273,0,0,0,1,12.5,0,0,100,0,0,0,77.92207792,0,0,0,1,0,0,372,7297,0,0,0,5
7168,0.414285714,0.585714286,0,1,0,0,0,0.487804878,0,1,71.42857143,0,51.35135135,48.64864865,0,0,0,0,0,0,0,1,0,0,235,-1,0,0,0,2
7169,0.923076923,0.076923077,0,0,0,0.8,0,0.2,0,0,100,0,100,0,0,0,0,28.57142857,0,0,0,1,1,0,797,6507,6917791,0,1,4
7170,0,1,0,0,0,0,0,0.25,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,0
7171,0.441558442,0.558441558,0,6,0,0,0,0,1,1,0,0,0,100,0,0,0,37.5,0,0,0,0,1,0,117,3171,0,0,1,3
7172,0.968944099,0.031055901,0,0,0,0.4,0,0,0,1,89.65517241,0,100,0,0,0,0,83.33333333,0,0,0,1,1,0,1026,-1,0,0,0,2
7173,0.430107527,0.569892473,0,3,0,0.075471698,0,0.056603774,0,1,72.72727273,0,0,100,0,0,0,77.77777778,0,0,0,1,1,0,185,5658,3453085,0,0,4
7174,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,860,3157,0,0,1,1
7175,0.96836983,0.03163017,0,3,0,0,0,0,0,1,86.11111111,0,100,0,0,0,0,77.77777778,0,0,0,1,1,0,329,5879,0,0,0,1
7176,0.575,0.425,0,1,0,0.323529412,0,0.323529412,0,1,92.30769231,0,81.81818182,18.18181818,0,0,0,0,0,0,0,0,0,0,188,3830,0,0,1,2
7177,0.818181818,0.181818182,0,2,0,0.083333333,0,0,0,1,28.57142857,0,100,0,0,0,0,25,0,0,0,1,0,0,156,4593,361415,0,0,4
7178,0.333333333,0.666666667,0,0,0,0,0,0.25,0,1,33.33333333,0,0,0,0,0,0,0,0,0,0,1,1,0,350,6589,30,0,1,4
7179,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,79,1016,1211946,0,1,2
7180,0.951111111,0.048888889,0,0,0,0.181818182,0,0,0,0,100,0,100,0,0,0,0,85.33333333,0,0,0,0,1,0,509,6431,618,0,0,5
7181,0.994318182,0.005681818,0,0,0,2,0,0,0,0,100,0,85.71428571,14.28571429,0,0,0,100,0,0,0,1,1,0,879,7887,2606,0,0,5
7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,194,2362,173942,0,1,1
7183,0.086021505,0.913978495,0,5,0,0.294117647,0,0.017647059,0,1,9.090909091,0,0,100,0,0,0,2.97029703,0,0,0,1,1,0,371,7298,0,0,0,5
7185,0.985074627,0.014925373,0,0,0,0,0,0,0,0,96.15384615,0,100,0,0,0,0,100,0,0,0,1,1,1,0,-1,261325,0,0,3
7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,132629,0,1,5
7187,0.333333333,0.666666667,0,0,0,0.055555556,0,0.027777778,0,1,71.42857143,0,0,100,0,0,0,14.28571429,0,0,0,1,0,0,373,5105,7531072,0,0,4
7188,0.878378378,0.121621622,0,0,0,0.074074074,0,0.074074074,0,1,64.70588235,0,95.38461538,4.615384615,0,0,0,37.5,0,0,0,1,1,0,107,2085,156886,0,0,2
7189,0.414965986,0.585034014,0,1,0,0.093023256,0,0,0,1,12.5,0,0,100,0,0,0,38.0952381,0,0,0,0,1,0,224,9639,149,0,1,7
7190,0.851851852,0.148148148,0,1,0,0.333333333,0,0.166666667,1,1,75,0,100,0,0,0,0,86.04651163,0,0,0,1,0,0,214,152,5008870,0,1,0
7191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,218,5626,0,0,1,5
7192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,0
7193,0.090909091,0.909090909,0,1,0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,1,0
7194,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,317,-1,0,0,0,0
7195,0.969230769,0.030769231,0,0,0,0.055555556,0,0.055555556,0,1,60,0,98.29059829,1.709401709,0,0,0,96.92832765,0,0,0,1,1,0,357,7,0,0,1,0
7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,218,5626,0,0,1,5
7197,0.97260274,0.02739726,0,0,0,0,0,1,0,0,100,0,100,0,0,0,0,50,0,0,0,1,0,0,1224,5350,26325,0,0,5
7198,0.911764706,0.088235294,0,2,0,0,0,0,0,1,77.77777778,0,100,0,0,0,0,100,0,0,0,0,0,0,2298,7928,12091,0,1,4
7199,0.712871287,0.287128713,0,0,0,0.068965517,0,0.011494253,0,0,87.5,0,5,95,0,0,0,7.692307692,0,0,0,0,1,0,237,-1,1876,0,0,7
7200,0.538461538,0.461538462,0,6,0,0.027777778,0,0,0,1,0,0,33.33333333,66.66666667,0,0,0,80,0,0,0,0,1,0,3127,-1,142439,0,0,3
7201,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5816617,0,1,0
7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,305,1521,0,0,1,0
7203,0.959183673,0.040816327,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,60,0,0,0,1,0,0,1632,9689,31719,0,0,5
7204,0.658730159,0.341269841,0,0,0,0.255813953,0,0.023255814,0,0,100,0,100,0,0,0,0,55.67010309,0,0,0,1,0,0,-1,-1,150879,0,1,5
7205,0.3,0.7,0,1,0,0.214285714,0,0.071428571,0,1,28.57142857,0,0,100,0,0,0,0,0,0,0,1,1,0,184,3103,191279,0,0,4
7206,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,2974,8348,0,0,0,10
7207,0.666666667,0.333333333,0,1,0,0,0,0,0,1,68.18181818,0,0,100,0,0,0,0,0,0,0,1,1,0,252,2305,541454,0,1,4
7208,0.973684211,0.026315789,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,100,0,0,0,1,1,0,1944,7187,20789,0,0,5
7209,0.924719101,0.075280899,0,5,0,0.597014925,0,0.119402985,0,1,7.692307692,0,0,100,0,0,0,58.82352941,0,0,0,1,0,0,3473,7119,32633,0,1,4
7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2429,1953,4365,0,1,3
7211,0.766917293,0.233082707,0,1,0,0,0,0,0,1,58.06451613,0,100,0,0,0,0,62.5,0,0,0,0,1,0,1558,9399,15,0,1,9
7212,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
7213,0.823529412,0.176470588,0,1,0,0,0,0,0,1,69.23076923,0,100,0,0,0,0,70,0,0,0,1,1,0,30,-1,0,0,0,2
7214,0.971428571,0.028571429,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,100,0,0,0,1,0,0,96,3921,0,0,1,0
7215,0.461538462,0.538461538,0,9,0,0,0,0.214285714,0,1,47.05882353,0,0,100,0,0,0,100,0,0,0,1,1,0,227,4520,0,0,1,0
7216,0.557522124,0.442477876,0,0,0,0.12,0,0.02,0,1,15.78947368,0,42.85714286,57.14285714,0,0,0,37.03703704,0,0,0,0,1,0,356,10234,1286,0,0,6
7217,0.956790123,0.043209877,0,0,0,0,0,0.142857143,0,0,100,0,88.88888889,11.11111111,0,0,0,40,0,0,0,0,1,0,0,-1,923184,0,0,5
7218,0,1,0,1,0,0,0,0.319148936,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242,1950,341948,0,1,1
7219,0.845070423,0.154929577,0,0,0,0,0,0,0,0,100,0,10,90,0,0,0,93.5483871,0,0,0,1,1,0,660,8837,671,0,0,7
7220,0.931818182,0.068181818,0,1,0,0,0,0,0,1,83.33333333,0,100,0,0,0,0,100,0,0,0,0,0,0,3464,4937,0,0,0,2
7221,0.850746269,0.149253731,0,0,0,0.2,0,0.1,1,0,44.44444444,0,0,100,0,0,0,60,0,0,0,1,1,0,139,4243,882816,0,0,3
7222,0.827586207,0.172413793,0,0,0,0.2,0,0,0,0,100,0,100,0,0,0,0,37.5,0,0,0,1,0,0,289,7015,40986,0,1,3
7223,0.9,0.1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,280,816,0,0,0,4
7225,0.555555556,0.444444444,0,0,0,0,0,0,0,1,33.33333333,0,0,0,0,0,0,100,0,0,0,1,0,0,0,2786,0,0,1,0
7226,0.932038835,0.067961165,0,1,0,0.285714286,0,0,0,1,81.81818182,0,100,0,0,0,0,0,0,0,0,1,1,0,254,7051,1222496,1,1,2
7227,0.46875,0.53125,0,0,0,0.235294118,0,0,0,1,61.53846154,0,0,100,0,0,0,0,0,0,0,1,1,0,1111,8019,0,0,1,3
7228,0.933333333,0.066666667,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,85.71428571,0,0,0,1,0,0,63,-1,0,0,1,0
7229,0.25,0.75,0,0,0,0.142857143,0,0.142857143,0,0,100,0,0,0,0,0,0,4.545454545,0,0,0,1,1,0,162,7142,8441470,1,1,1
7230,0.916666667,0.083333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,1,0,130,235,0,0,1,3
7231,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,267,98,0,0,1,0
7232,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3992,5697976,0,1,0
7233,0.981132075,0.018867925,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,1,1,0,71,5034,0,0,1,2
7234,0.942857143,0.057142857,0,0,0,0,0,0,0,0,83.33333333,0,80,20,0,0,0,100,0,0,0,1,1,0,0,-1,0,0,0,2
7235,0.469879518,0.530120482,0,2,0,0.363636364,0,0.045454545,1,1,0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,231,5613,0,0,1,5
7236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,314,50,0,0,1,0
7237,0.720930233,0.279069767,0,2,0,0.020833333,0,0.125,0,1,9.523809524,0,0,100,0,0,0,60,0,0,0,0,0,0,990,5948,211508,0,0,4
7238,0.840909091,0.159090909,0,0,0,0.285714286,0,0.142857143,0,0,90.90909091,0,77.77777778,22.22222222,0,0,0,0,0,0,0,1,1,0,69,1758,0,0,0,2
7239,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,1,0,280,4103,35724,0,0,5
7240,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,948,7087,18105,0,1,3
7241,0.748603352,0.251396648,0,3,0,0.133333333,0,0,0,1,12.5,0,5.263157895,94.73684211,0,0,0,94.69026549,0,0,0,1,1,0,49,-1,1853658,0,0,2
7242,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
7243,0.736842105,0.263157895,0,0,0,0.2,0,0.05,1,0,80.64516129,0,100,0,0,0,0,25,0,0,0,1,0,0,155,4594,125414,0,0,5
7244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,723,-1,0,0,1,0
7245,0.940397351,0.059602649,0,1,0,0,0,0.388888889,0,1,76.47058824,0,87.93103448,12.06896552,0,0,0,84.61538462,0,0,0,1,1,0,185,-1,389161,0,0,3
7246,0.954545455,0.045454545,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,100,0,0,0,1,0,0,25,340,0,0,1,0
7247,0.444444444,0.555555556,0,3,0,0.5375,0,0.025,1,1,47.36842105,0,84.7826087,15.2173913,0,0,0,41.11111111,0,0,0,1,0,0,321,-1,4194715,0,0,3
7248,0.5,0.5,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,94.44444444,0,1,0,1,1,0,259,105,1566145,0,1,0
7249,0.555555556,0.444444444,0,0,0,0.5,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1127,0,0,0,3
7250,0.428571429,0.571428571,0,0,0,0.75,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,0,2815,6316,6412,0,0,6
7251,0.125,0.875,0,1,0,0,0,0,0,1,33.33333333,0,0,100,0,0,0,0,0,0,0,1,0,0,71,295,0,0,1,0
7252,0.906666667,0.093333333,0,0,0,0.371428571,0,0.142857143,0,0,100,0,100,0,0,0,0,62.3655914,0,0,0,0,1,0,902,7133,12,0,1,7
7253,0.975384615,0.024615385,0,0,0,0.25,0,0,1,0,94.87179487,0,100,0,0,0,0,44.44444444,0,0,0,1,1,0,201,8932,108957,0,1,4
7254,0.857142857,0.142857143,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,50,0,0,0,0,1,0,670,-1,0,0,0,0
7255,0.982182628,0.017817372,0,1,0,0,0,0,0,1,88.23529412,0,83.33333333,16.66666667,0,0,0,88.88888889,0,0,0,0,1,0,0,-1,211827,0,0,2
7256,0.884955752,0.115044248,0,1,0,0.030769231,0,0.007692308,1,1,77.5,0,77.19714964,22.80285036,0,0,0,95.50561798,0,0,0,1,1,0,280,7759,39678,0,0,3
7257,0.715517241,0.284482759,0,1,0,0.242424242,0,0.545454545,0,1,81.81818182,0,91.80327869,8.196721311,0,0,0,20.68965517,0,0,0,1,0,0,308,2613,788754,0,0,3
7258,0.25,0.75,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,1,0,0,7,359,0,0,1,1
7259,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,364,0,0,1,1,0
7260,0.542372881,0.457627119,0,7,0,0.018518519,0,0.037037037,0,1,65.95744681,0,0,100,0,0,0,57.89473684,0,0,0,1,0,0,587,7448,0,0,1,8
7261,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2974,8348,1,0,1,10
7262,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,64,-1,0,0,1,0
7263,0.357142857,0.642857143,0,0,0,0.222222222,0,0.111111111,0,0,42.85714286,0,0,0,0,0,0,28.57142857,0,0,0,1,0,0,267,4481,627184,0,0,5
7264,0.5,0.5,0,0,0,0.25,0,0,0,0,50,0,0,100,0,0,0,0,0,0,0,1,0,0,215,-1,3461289,0,0,0
7265,0.805555556,0.194444444,0,0,0,0.285714286,0,0,0,0,90,0,85.71428571,14.28571429,0,0,0,61.53846154,0,0,0,0,0,0,254,7415,38008,0,0,6
7266,0.857142857,0.142857143,0,0,0,0,0,0.333333333,0,0,90,0,0,100,0,0,0,0,0,0,0,1,0,0,655,1535,4641,0,1,2
7267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,136,-1,0,0,1,3
7268,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,1,100,0,0,0,0,1,0,591,2695,1453975,0,0,1
7269,0.971428571,0.028571429,0,0,0,0.5,0,0,0,0,100,0,100,0,0,0,0,94.44444444,0,0,0,0,0,0,902,7133,12,0,0,7
7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,12184,4150,0,1,5
7271,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,7420,285,0,0,7
7272,0.625,0.375,0,0,0,0.333333333,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,1,0,0,81,7578,2639822,0,0,5
7273,0.862068966,0.137931034,0,1,0,0,0,0.125,0,1,82.60869565,0,66.66666667,33.33333333,0,0,0,100,0,0,0,0,0,0,257,2299,0,0,1,2
7274,0.92,0.08,0,1,0,0.166666667,0,0.166666667,0,1,96,0,100,0,0,0,0,0,0,0,0,0,0,0,1609,5330,243844,0,0,5
7275,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,952,7083,17964,0,1,3
7276,0.5625,0.4375,0,1,0,0,0,0.571428571,0,1,60,0,50,50,0,0,0,100,0,0,0,1,1,0,0,-1,0,0,1,0
7277,0.750830565,0.249169435,0,1,0,0.066666667,0,0.026666667,0,1,77.77777778,0,41.57303371,58.42696629,0,0,0,73.68421053,0,0,0,0,0,0,59,9285,121,0,1,7
7278,0.994565217,0.005434783,0,0,0,0,0,0,0,0,95,0,100,0,0,0,1,100,0,0,0,0,0,0,225,-1,340,0,1,7
7279,0.8,0.2,0,0,0,0.571428571,0,0,0,0,100,0,0,0,0,0,0,22.22222222,0,0,0,1,1,1,0,-1,632297,0,0,1
7280,0.122222222,0.877777778,0,5,0,0.088607595,0,0.012658228,0,1,26.66666667,0,0,100,0,0,0,8.196721311,0,0,0,1,0,0,953,2699,12157,0,0,4
7281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,43,322,126941,0,1,0
7282,0.864864865,0.135135135,0,0,0,0.8,0,0,0,1,50,0,100,0,0,0,0,85.71428571,0,0,0,1,1,0,93,3208,0,0,1,0
7283,0.765432099,0.234567901,0,0,0,0.315789474,0,0,0,0,66.66666667,0,0,0,0,0,0,10,0,0,0,1,1,0,636,5207,27218,0,0,5
7284,0.992307692,0.007692308,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,1,1,0,61,1400,5664469,0,0,3
7285,0.227272727,0.772727273,0,2,0,0.058823529,0,0,0,1,23.07692308,0,0,0,0,0,0,0,0,0,0,1,0,0,207,1620,2363,0,1,4
7286,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,952,7083,17964,0,1,3
7287,0.833333333,0.166666667,0,1,0,0,0,0,0,1,66.66666667,0,100,0,0,0,0,100,0,0,0,1,1,0,0,1985,0,0,0,2
7288,0.633136095,0.366863905,0,0,0,0.14516129,0,0.612903226,0,1,30.95238095,0,100,0,0,0,0,50,0,0,0,0,0,0,616,8149,12761,0,0,6
7289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,301,4081,0,0,1,0
7290,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,1,0,-1,6104856,0,1,1
7291,0.93989071,0.06010929,0,0,0,0.090909091,0,0.090909091,0,1,88.88888889,0,80,20,0,0,0,89.74358974,0,0,0,0,0,0,1419,5886,184,0,0,6
7292,0.372727273,0.627272727,0,0,0,0.217391304,0,0.028985507,0,1,55.55555556,0,2.941176471,97.05882353,0,0,0,21.62162162,0,0,0,1,0,0,1559,3919,1841877,0,0,4
7293,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
7294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,83,5396,0,0,0,4
7295,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,154,6056,0,0,0,3
7296,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5816617,0,1,0
7297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,-1,0,0,1,0
7298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,7740,420949,0,0,2
