column1,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks
5822,0,0,0,0,2,1,0,0,0,0,0,15,4,2,11,2,15,11,15,6.6,11,6.285714286,5,0,0,0,0,0,36
5823,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,4,24,24,4,7,8.5,4,0,0,0,0,0,0,83
5824,0,0,0,0,1,0,0,0,0,2,0,1,1,11,11,0,11,11,0,11,11,0,0,0,0,0,1,0,27
5825,0,0,0,0,2,0,0,0,0,1,0,5,0,2,3,2,5,5,2,3.4,3.75,2,1,0,0,0,0,0,24
5826,0,0,0,0,1,0,0,0,0,0,0,1,0,14,14,0,14,14,0,14,14,0,0,0,0,0,0,0,0
5827,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,309
5828,0,1,0,0,3,0,0,0,0,1,0,6,1,3,3,3,8,8,6,4.833333333,5.5,4.5,0,0,0,0,0,0,732
5979,0,0,0,0,1,0,1,0,0,1,0,1,1,7,7,0,7,7,0,7,7,0,0,0,0,0,1,0,27
5829,0,0,0,0,2,0,0,0,0,0,0,5,7,3,3,4,14,6,14,7,4.5,8.666666667,0,0,0,0,0,0,51
5830,0,0,0,0,3,0,0,1,0,0,0,19,5,1,3,1,9,9,9,4.947368421,6,4.823529412,1,0,0,0,0,0,150
5831,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,265
5832,0,0,0,0,1,0,0,0,0,2,0,1,0,11,11,0,11,11,0,11,11,0,0,0,0,0,0,0,596
5833,0,0,0,0,1,0,0,0,0,1,0,4,1,4,12,4,19,12,19,10,12,9.333333333,1,0,0,0,0,0,106
5834,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,4,5,5,4,4,4,4,0,0,0,0,0,0,13
5835,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,1,15,15,4,5,6.25,2.5,0,0,0,0,0,0,21
5836,0,0,0,0,1,0,0,0,0,3,0,2,0,2,2,11,11,2,11,6.5,2,11,0,0,0,0,0,0,76
5837,0,0,0,0,2,1,0,0,0,3,0,13,6,2,2,3,10,5,10,6.076923077,3.333333333,6.9,2,0,0,0,0,0,132
5838,0,0,0,0,1,0,0,0,0,0,0,2,0,6,13,6,13,13,6,9.5,13,6,0,0,0,0,0,0,23
5839,0,0,0,0,3,1,0,0,0,0,0,6,1,1,1,3,6,5,6,3.833333333,3,4.666666667,0,0,0,0,0,0,10
5840,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51
5841,0,0,1,0,2,1,0,0,0,0,0,6,1,2,12,2,12,12,7,7.333333333,12,5,4,0,0,0,0,0,32
5842,0,0,0,0,2,0,0,0,0,0,0,3,1,2,2,7,7,7,7,5.333333333,4.5,7,0,0,0,0,0,0,28
5843,0,0,0,0,1,1,0,0,0,0,0,8,1,2,15,2,15,15,10,6.875,15,5.714285714,4,0,0,0,0,0,0
5844,0,0,0,0,2,0,0,0,0,1,0,5,3,5,5,0,11,11,0,8,8,0,0,0,0,0,0,0,103
5845,0,0,0,0,3,0,0,0,0,1,0,6,4,3,3,3,12,5,12,6.333333333,4,7.5,0,0,0,0,0,0,25
5846,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,71
5847,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,4,12,12,7,6.4,7.5,5.666666667,1,0,0,0,0,0,320
5848,0,0,0,0,3,0,0,0,0,0,0,8,6,3,3,3,18,18,10,7,10.5,5.833333333,0,0,0,0,0,0,107
5849,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,15,15,6,5.833333333,9,4.25,1,0,0,0,0,0,95
5850,0,0,0,0,3,0,0,0,0,1,0,9,3,2,3,2,44,12,44,9.444444444,7.5,10,0,0,0,0,0,0,32
5851,0,0,1,0,3,0,0,0,0,0,0,11,3,2,3,2,17,13,17,8.363636364,8.75,8.142857143,0,0,0,0,0,0,51
5852,0,1,0,0,2,0,0,0,0,0,0,14,2,3,15,3,15,15,14,8.428571429,15,7.923076923,2,0,0,0,0,0,42
5853,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,18
5854,0,0,0,0,2,0,0,0,0,0,0,1,0,16,16,0,16,16,0,16,16,0,0,0,0,0,0,0,242
5855,0,1,0,1,3,0,0,0,0,2,0,10,4,1,4,1,10,6,10,6,5,6.25,0,0,0,0,0,0,106
5856,0,0,0,0,3,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,219
5857,0,0,0,0,1,0,0,0,0,0,0,2,1,5,7,5,7,7,5,6,7,5,0,0,0,0,0,0,1
5858,0,0,0,0,2,0,0,1,0,1,0,2,2,8,8,0,10,10,0,9,9,0,0,1,0,0,0,0,14
5859,0,0,0,0,3,1,0,0,0,0,0,5,3,3,3,4,6,5,6,4.4,4,5,0,0,0,0,0,0,95
5860,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,3,5,4,5,3.75,3.5,4,0,0,0,0,0,0,242
5861,0,0,0,0,3,0,0,0,0,1,0,8,3,2,3,2,9,9,7,5.375,6.333333333,4.8,0,0,0,0,0,0,0
5862,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,185
5863,0,0,0,0,3,0,0,0,0,1,0,13,4,1,3,1,8,4,8,3.538461538,3.5,3.545454545,0,0,0,0,0,0,0
5864,0,0,0,0,2,1,0,0,0,1,0,7,1,2,10,2,12,10,12,6.142857143,10,5.5,2,0,0,0,0,0,4
5865,0,0,0,0,2,1,0,0,0,0,0,8,17,2,3,2,18,18,11,7.5,10.5,6.5,2,0,0,0,0,0,15
5866,0,0,1,0,3,1,0,0,0,1,0,14,8,2,3,2,17,13,17,7.428571429,7.5,7.375,0,0,0,0,0,0,4
5867,0,1,0,0,3,0,0,1,0,1,0,8,5,3,3,3,21,11,21,8.25,7,8.666666667,0,0,0,0,0,0,4
5868,0,0,0,0,3,0,0,0,0,2,0,5,5,3,3,4,15,15,7,6.8,9,5.333333333,0,0,0,0,0,0,305
5869,0,0,0,0,1,0,0,0,0,0,0,4,1,2,13,2,13,13,6,5.75,13,3.333333333,1,0,0,0,0,0,32
5870,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,108
5871,0,0,0,0,1,0,0,0,0,2,0,2,0,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,115
5872,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,12,12,0,10,10,0,0,1,0,0,0,0,14
5873,0,0,0,0,2,0,0,1,0,2,0,3,3,3,3,7,8,8,7,6,5.5,7,0,0,0,0,0,0,152
5874,0,0,0,0,2,1,0,1,0,1,0,10,3,1,2,1,28,16,28,9.2,9.333333333,9.142857143,0,0,0,0,0,0,26
5876,0,0,1,0,2,0,0,0,0,1,0,7,1,2,2,4,9,9,7,5.428571429,5.25,5.666666667,0,0,0,0,0,0,68
5877,0,0,0,0,3,0,0,0,0,0,0,4,0,3,6,3,22,22,5,9,14,4,1,0,0,0,0,0,19
5878,0,0,0,0,3,0,0,0,0,1,0,15,4,2,3,2,12,12,8,4.6,7.5,4.153846154,0,0,0,0,0,0,207
5879,0,0,0,0,2,0,0,0,0,1,0,3,5,3,3,9,17,17,9,9.666666667,10,9,0,0,0,0,0,0,370
5880,0,0,0,0,2,1,0,0,0,0,0,4,0,1,3,1,10,10,1,5,6.333333333,1,0,1,0,0,0,0,0
5882,0,0,0,0,2,0,0,0,0,1,0,5,5,3,3,5,13,13,10,7.6,8,7.333333333,0,0,0,0,0,0,61
5883,0,0,0,0,3,1,0,0,0,0,0,8,3,2,3,2,16,16,10,6.25,9.5,5.166666667,0,0,0,0,0,0,40
5884,0,0,0,0,2,0,0,1,0,0,0,10,9,3,3,3,11,7,11,6.1,5,6.375,0,1,0,0,0,0,278
5885,0,0,0,0,2,1,1,0,0,1,0,9,0,2,9,2,9,9,9,5.555555556,9,5.125,2,0,0,0,0,0,132
5886,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,8,8,0,7,7,0,0,1,0,0,0,0,14
5887,0,0,0,0,3,1,0,0,0,2,0,8,3,1,14,1,14,14,12,6.5,14,5.428571429,2,0,0,0,0,0,185
5888,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,58
5889,0,0,0,0,3,1,0,0,0,1,0,5,3,2,3,2,6,6,6,4.2,4.333333333,4,0,0,0,0,0,0,4
5890,0,0,0,0,2,0,0,0,0,0,0,10,1,1,5,1,19,6,19,6.1,5.5,6.25,1,1,0,0,0,0,10
5891,0,0,0,0,2,0,0,0,0,0,0,7,3,1,5,1,22,6,22,6.714285714,5.5,7.2,0,1,0,0,0,0,10
5892,0,0,0,0,2,0,0,0,0,0,0,2,0,5,5,0,11,11,0,8,8,0,0,0,0,0,0,0,13
5893,0,0,0,0,2,0,0,0,0,0,0,5,1,4,4,4,6,6,5,4.6,5,4.333333333,0,0,0,0,0,0,10
5894,0,0,0,0,3,1,0,0,0,0,0,8,5,3,3,4,8,7,8,5.25,4.666666667,5.6,0,0,0,0,0,0,13
5895,0,0,0,0,2,1,0,0,0,1,0,5,3,3,3,3,12,12,7,5.8,7.5,4.666666667,0,0,0,0,0,0,83
5896,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,247
5898,0,0,0,0,3,0,1,0,0,0,0,15,15,3,3,3,288,6,288,27.6,4.5,31.15384615,0,0,0,0,0,2,0
5899,0,0,0,0,3,0,0,0,0,1,0,6,3,2,3,2,13,6,13,5.166666667,4.5,5.5,0,0,0,0,0,0,6
5900,0,1,1,1,3,0,0,0,0,0,0,12,0,2,2,2,5,3,5,3,2.5,3.25,0,0,0,0,0,2,4
5901,0,0,0,0,3,1,0,0,0,0,0,9,4,2,3,2,15,15,7,5.888888889,9,5,2,0,0,0,0,0,0
5902,0,0,0,0,2,0,0,0,0,0,0,3,0,5,5,7,10,10,7,7.333333333,7.5,7,1,0,0,0,0,0,0
5903,0,0,0,0,1,1,0,0,0,1,0,4,0,1,6,1,6,6,6,3.75,6,3,0,1,0,0,0,0,137
5904,0,0,0,0,1,0,0,0,0,2,0,3,1,2,18,2,18,18,7,9,18,4.5,1,0,0,0,0,0,19
5905,0,0,0,0,1,0,0,0,0,1,0,4,1,2,19,2,32,19,32,15.75,19,14.66666667,0,0,0,0,0,0,30
5906,0,0,0,0,3,0,0,0,0,0,0,6,6,3,3,4,8,7,8,6,5,6.5,0,0,0,0,0,0,17
5907,0,0,0,0,2,0,0,0,0,0,0,16,7,2,3,2,17,6,17,5.0625,4.5,5.142857143,1,0,0,0,0,0,17
5908,0,0,0,0,3,1,1,0,0,0,0,14,1,2,3,2,15,4,15,5.785714286,3.5,6.166666667,1,0,0,0,0,0,0
5909,0,0,0,0,3,0,0,0,0,0,0,8,2,3,3,3,301,12,301,42.625,7.5,54.33333333,6,0,0,0,0,0,90
5910,0,0,1,0,3,0,0,0,0,1,0,12,7,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,51
5911,0,0,0,0,1,0,0,0,0,0,0,2,4,10,10,32,32,10,32,21,10,32,0,0,0,0,0,0,0
5912,0,0,0,0,3,0,0,0,0,1,0,5,4,3,3,3,11,11,5,5.6,6.666666667,4,1,0,0,0,0,0,103
5913,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,7,7,2,4,5,2,0,0,0,0,0,0,52
5914,0,1,0,0,3,0,0,0,0,0,0,19,4,1,4,1,14,8,14,4.578947368,6,4.411764706,0,0,0,0,0,0,11
5915,0,0,0,0,2,1,0,0,0,1,0,7,3,3,3,6,8,8,7,5.857142857,5,6.5,0,0,0,0,0,0,91
5916,0,0,1,0,2,0,0,1,0,0,0,2,0,8,8,0,23,23,0,15.5,15.5,0,0,1,0,0,0,0,306
5917,0,0,0,0,3,0,1,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,379
5918,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,16,16,8,6.666666667,9.5,5.25,0,0,0,0,0,0,84
5919,0,0,0,0,3,0,0,0,0,0,0,60,6,1,2,1,17,6,17,4.633333333,4.25,4.660714286,2,0,1,0,0,0,0
5920,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,9
5921,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,17
5922,0,0,0,0,2,1,0,0,0,1,0,11,3,1,4,1,33,6,33,8.272727273,5,9,1,1,0,0,0,0,25
5923,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,173
5924,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,105
5925,0,0,0,0,2,0,0,0,0,0,0,2,1,8,8,0,11,11,0,9.5,9.5,0,0,0,0,0,0,0,22
5926,0,0,0,0,2,0,0,0,0,0,0,6,1,4,7,4,9,9,8,6.666666667,8,6,0,0,0,0,0,0,628
5927,0,1,0,0,3,1,0,0,0,1,0,8,4,2,3,2,13,9,13,6.25,6,6.333333333,3,0,0,0,0,2,8
5928,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,21
5929,0,0,0,0,3,0,0,0,0,0,0,7,2,3,10,3,13,11,13,7.857142857,10.5,6.8,0,0,0,0,0,0,7
5930,0,0,0,0,2,0,0,0,0,0,0,1,1,8,8,0,8,8,0,8,8,0,0,0,0,0,0,0,122
5931,0,1,0,0,2,1,0,1,0,1,0,13,0,1,2,1,24,14,24,8.384615385,8.666666667,8.3,0,0,0,0,0,0,7
5932,0,0,0,0,2,1,0,0,0,0,0,3,1,4,4,0,11,11,0,6.666666667,6.666666667,0,0,0,0,0,0,0,0
5933,0,0,0,0,2,0,0,0,0,1,0,6,4,4,8,4,32,8,32,12.5,8,13.4,0,0,0,0,0,0,12
5934,0,0,0,0,1,0,0,0,0,1,0,7,1,3,13,3,13,13,9,8,13,7.166666667,0,1,0,0,0,0,305
5935,0,1,0,0,3,0,0,0,0,1,0,11,3,2,3,2,12,12,8,5.090909091,7.5,4.555555556,1,0,0,0,0,0,73
5936,0,0,0,0,2,0,0,0,0,1,0,5,2,4,11,4,11,11,6,6,11,4.75,1,0,0,0,0,0,4
5937,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,202
5938,0,0,0,0,2,1,0,1,0,1,0,11,2,2,4,2,10,9,10,4.818181818,6.5,4.444444444,0,1,0,0,0,0,64
5939,0,0,0,0,1,0,0,1,0,0,0,7,3,2,8,2,10,8,10,6.571428571,8,6.333333333,0,0,0,0,0,0,99
5940,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,8
5941,0,0,0,0,2,1,0,0,0,1,0,6,4,1,3,1,8,7,8,4.666666667,5,4.5,0,0,0,0,0,0,242
5942,0,0,0,0,2,0,1,0,0,0,0,5,3,2,6,2,10,8,10,6.2,7,5.666666667,1,0,0,0,0,0,480
5943,0,0,0,0,3,0,0,0,0,1,0,8,4,3,3,3,13,13,8,5.375,8,4.5,0,0,0,0,0,0,189
5944,0,0,0,0,2,0,0,0,0,1,0,2,0,2,2,0,7,7,0,4.5,4.5,0,0,0,0,0,0,0,31
5945,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,14
5946,0,0,0,0,3,0,0,0,0,0,0,10,0,3,3,3,11,3,11,5.5,3,5.777777778,0,0,0,0,0,0,8
5947,0,0,0,0,2,0,0,0,0,0,0,2,5,3,3,0,22,22,0,12.5,12.5,0,0,0,0,0,0,0,147
5948,0,0,0,0,3,0,1,1,0,0,0,7,0,1,6,1,8,7,8,4.142857143,6.5,3.2,1,0,0,0,0,0,0
5949,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,83
5950,0,1,0,0,3,1,0,0,0,0,0,12,3,1,3,1,13,13,10,5.25,8,4.7,2,0,0,0,0,0,1
5951,0,0,0,0,2,0,0,0,0,1,0,11,3,1,3,1,8,7,8,3.909090909,5,3.666666667,0,0,0,0,0,0,66
5952,0,0,0,0,2,0,0,1,0,1,0,4,0,8,10,8,15,15,10,10.75,12.5,9,0,0,0,0,0,0,140
5953,0,0,0,0,2,0,0,0,0,0,0,7,0,4,11,4,11,11,7,6.571428571,11,5.833333333,1,0,0,0,0,0,13
5954,0,0,0,0,3,0,0,1,0,1,0,24,4,1,3,1,12,5,12,6.333333333,4,6.545454545,0,0,0,1,0,0,14
5955,0,0,0,0,1,0,0,0,0,0,0,3,2,3,10,3,10,10,6,6.333333333,10,4.5,0,0,0,0,0,0,151
5956,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,95
5957,0,0,0,0,3,0,1,1,0,0,0,17,8,3,5,3,29,29,15,13.82352941,16.58333333,7.2,2,0,0,0,0,0,5
5958,0,0,0,0,3,0,0,0,0,1,0,10,7,2,3,2,13,9,13,6,6,6,0,0,0,0,0,0,78
5959,0,0,0,0,1,0,0,0,0,0,0,1,1,18,18,0,18,18,0,18,18,0,0,0,0,0,0,0,32
5960,0,0,0,0,2,0,0,0,0,2,0,3,3,3,3,0,6,6,0,4.666666667,4.666666667,0,0,0,0,0,0,0,186
5962,0,0,0,0,1,0,0,0,0,1,0,2,0,2,2,11,11,2,11,6.5,2,11,0,0,0,0,0,0,0
5963,0,0,0,0,1,0,1,0,0,1,0,2,1,5,8,5,8,8,5,6.5,8,5,0,0,0,0,1,0,37
5964,0,0,0,0,2,0,0,0,0,0,0,5,0,3,11,3,11,11,8,6.2,11,5,2,0,0,0,0,0,40
5965,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,6,11,11,9,6.571428571,5.666666667,7.25,0,0,0,0,0,0,0
5966,0,0,0,0,2,0,0,0,0,0,0,1,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,25
5967,0,0,0,0,2,0,0,0,0,1,0,12,5,1,3,1,9,9,8,5.083333333,6,4.9,2,0,0,0,0,0,95
5968,0,0,0,0,2,0,0,0,0,1,0,7,3,3,3,5,10,8,10,7.571428571,5.5,8.4,1,0,0,0,0,0,17
5969,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,9,9,0,8.5,8.5,0,0,1,0,0,0,0,14
5970,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,4,11,11,4,4.833333333,5.25,4,0,0,0,0,0,0,83
5971,0,0,0,0,1,0,0,0,0,0,0,13,0,1,3,1,47,8,47,7.307692308,4.5,8.555555556,0,0,0,0,0,0,7
5972,0,0,0,0,2,0,0,0,0,1,0,3,2,5,5,32,32,8,32,15,6.5,32,0,0,0,0,0,0,0
5973,0,0,1,0,3,0,0,0,0,0,0,12,4,2,3,2,17,13,17,7.916666667,7.6,8.142857143,0,0,0,0,0,0,51
5974,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,9,9,7,5,6,4.6,0,0,0,0,0,0,200
5975,0,0,0,0,1,0,0,1,0,2,0,2,0,3,3,7,7,3,7,5,3,7,0,0,0,0,0,0,14
5976,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,58
5977,0,0,0,0,2,1,0,0,0,1,0,18,8,2,3,2,66,9,66,8.777777778,6,9.125,3,0,0,0,0,0,32
5978,0,0,0,0,3,0,0,0,0,0,0,7,5,3,3,4,7,7,5,4.857142857,5.25,4.333333333,0,0,0,0,0,0,44
5980,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,44
5981,0,0,0,0,3,0,0,0,0,1,0,6,0,2,2,3,6,6,5,4.166666667,4.25,4,1,0,0,0,0,0,103
5982,0,0,1,0,3,1,0,0,0,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51
5983,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,51
5984,0,0,0,0,2,0,0,0,0,1,0,3,1,13,13,17,17,17,17,15.66666667,15,17,0,0,0,0,0,0,181
5985,0,0,1,0,3,1,0,0,0,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51
5986,0,0,0,0,1,0,0,0,0,1,0,4,3,5,10,5,32,10,32,14.75,10,16.33333333,0,0,0,0,0,0,88
5987,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,173
5988,0,0,0,0,3,1,0,0,0,0,0,16,2,2,14,2,14,14,13,6.0625,14,5.533333333,4,0,0,0,0,0,6
5989,0,0,0,0,2,0,0,0,0,0,0,5,0,3,4,3,20,20,13,10,12,8.666666667,0,0,0,0,0,0,0
5990,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,17,17,0,12.5,12.5,0,0,1,0,0,0,0,21
5991,0,0,0,0,2,1,0,0,0,1,0,3,3,2,2,0,6,6,0,3.666666667,3.666666667,0,0,0,0,0,0,0,186
5992,0,0,0,0,1,0,0,0,0,1,0,9,8,3,7,3,10,7,10,6,7,5.875,0,0,0,0,0,0,163
5993,0,0,0,0,1,0,0,0,0,1,0,1,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,52
5994,0,0,0,0,2,0,0,0,0,0,0,6,4,2,3,2,8,6,8,4.5,4.5,4.5,0,0,0,0,0,0,136
5995,0,0,0,0,2,0,0,1,0,1,0,4,0,3,10,3,20,20,10,10.75,15,6.5,0,0,0,0,0,0,91
5996,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,0,10,10,0,5.25,5.25,0,0,0,0,0,0,0,115
5997,0,0,0,0,3,1,0,0,0,1,0,6,1,2,6,2,15,15,5,5.833333333,10.5,3.5,0,0,0,0,0,0,0
5998,0,0,0,0,2,1,0,0,0,1,0,10,3,4,7,4,19,19,10,8.2,13,7,2,0,0,0,0,0,4
5999,0,0,0,0,2,0,1,1,0,0,0,2,1,6,6,0,8,8,0,7,7,0,0,0,0,0,0,0,0
6000,0,0,0,0,2,0,0,0,0,1,0,3,1,13,14,13,18,18,13,15,16,13,0,0,0,0,0,0,4
6001,0,0,0,0,1,1,0,0,0,0,0,3,1,2,2,7,9,9,7,6,5.5,7,0,0,0,0,0,0,44
6002,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,7
6003,0,0,0,0,3,1,0,1,0,2,0,9,2,2,4,2,10,9,10,4.888888889,6.5,4.428571429,0,1,0,0,0,0,35
6004,0,0,0,0,2,0,0,1,0,0,0,10,4,3,3,4,12,6,12,6.7,4.5,7.25,0,0,0,0,0,0,252
6005,0,0,0,0,2,1,0,0,0,0,0,10,12,2,3,2,32,11,32,8.6,7,9,3,0,0,0,0,0,88
6006,0,0,0,0,2,0,0,0,0,1,0,10,4,2,3,2,11,11,9,5.9,7,5.625,0,0,0,0,0,0,116
6007,0,0,0,0,1,1,0,0,0,1,0,5,0,2,2,2,8,6,8,4,4,4,2,0,0,0,0,0,0
6008,0,0,0,0,2,0,1,0,0,2,0,5,3,3,3,7,7,5,7,5.8,4,7,1,0,0,0,0,0,501
6009,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,3,8,8,8,5.571428571,5.5,5.6,0,0,0,0,0,0,41
6010,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,62
6011,0,0,0,0,2,0,0,0,0,0,0,3,0,4,7,4,7,7,6,5.666666667,7,5,0,0,0,0,0,0,0
6029,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,7,7,0,5.333333333,5.333333333,0,0,0,0,0,0,0,1
6012,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,33
6013,0,0,0,0,2,1,0,0,0,0,0,3,4,3,3,0,23,23,0,11,11,0,0,0,0,0,0,0,23
6014,0,0,0,0,2,0,1,0,0,0,0,4,11,3,7,3,7,7,7,5.5,7,5,1,0,0,0,0,0,11
6015,0,0,0,0,1,1,0,0,0,1,0,5,1,9,10,9,11,10,11,10,10,10,0,0,0,0,0,0,37
6016,0,0,0,0,3,1,0,0,0,0,0,16,5,2,3,2,14,14,13,5.5,8.5,5.071428571,4,0,0,0,0,0,6
6017,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,72
6018,0,0,0,0,1,0,0,0,0,0,0,8,1,2,23,2,23,23,8,6.625,23,4.285714286,0,0,0,0,0,0,13
6019,0,0,0,0,2,0,0,0,0,2,0,4,4,3,3,6,9,9,6,6,6,6,0,0,0,0,0,0,156
6020,0,1,1,1,3,0,0,0,0,1,1,9,5,3,3,3,32,3,32,6.222222222,3,8.8,0,0,0,0,0,2,0
6021,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,100
6022,0,0,0,0,3,1,0,0,0,1,0,12,6,2,3,2,15,6,15,4.75,4.5,4.8,3,0,0,0,0,0,4
6023,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,9,9,4,4.75,5.5,4,0,1,0,0,0,0,831
6024,0,0,0,0,2,1,0,0,0,0,0,4,3,1,3,1,4,4,1,3,3.666666667,1,0,0,0,0,0,0,0
6025,0,0,0,0,2,0,0,0,0,1,0,9,3,1,3,1,7,7,5,3.555555556,5,3.142857143,0,0,0,0,0,0,198
6026,0,1,0,0,2,0,0,0,0,0,0,9,3,2,3,2,9,5,9,4.777777778,4,5,0,0,0,0,0,0,17
6027,0,0,0,0,3,1,0,0,0,1,0,4,3,3,3,0,6,6,0,5,5,0,1,0,0,0,0,0,0
6028,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,92
6030,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,16,16,0,12,12,0,0,1,0,0,0,0,61
6031,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,373
6032,0,0,0,0,1,0,0,0,0,0,0,3,1,2,9,2,9,9,9,6.666666667,9,5.5,0,0,0,0,0,0,44
6033,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,213
6034,0,0,0,1,2,0,0,1,0,1,0,2,1,8,8,0,12,12,0,10,10,0,0,1,0,0,0,0,14
6035,0,0,0,0,3,0,0,1,0,0,0,8,2,1,1,1,14,9,14,5.375,4.75,6,0,0,0,0,0,0,21
